Table,Indicator,PCT
WB_Gender,SHDTHCOMM1559ZS,0.05716053201360965
WB_Gender,SHDTHCOMM60UPFEZS,0.05716053201360965
WB_Gender,SHDTHCOMM60UPMAZS,0.05716053201360965
WB_Gender,SHDTHCOMM60UPZS,0.05716053201360965
WB_Gender,SHDTHCOMMFEZS,0.05716053201360965
WB_Gender,SHDTHCOMMMAZS,0.05716053201360965
WB_Gender,SHDTHINJR0004FEZS,0.05716053201360965
WB_Gender,SHDTHINJR0004MAZS,0.05716053201360965
WB_Gender,SHDTHINJR0004ZS,0.05716053201360965
WB_Gender,SHDTHINJR0514FEZS,0.05716053201360965
WB_Gender,SHDTHINJR0514MAZS,0.05716053201360965
WB_Gender,SHDTHINJR0514ZS,0.05716053201360965
WB_Gender,SHDTHINJR1559FEZS,0.05716053201360965
WB_Gender,SHDTHINJR1559MAZS,0.05716053201360965
WB_Gender,SHDTHINJR1559ZS,0.05716053201360965
WB_Gender,SHDTHINJR60UPFEZS,0.05716053201360965
WB_Gender,SHDTHINJR60UPMAZS,0.05716053201360965
WB_Gender,SHDTHINJR60UPZS,0.05716053201360965
WB_Gender,SHDTHINJRFEZS,0.05716053201360965
WB_Gender,SHDTHINJRMAZS,0.05716053201360965
WB_Gender,SHDTHNCOM0004FEZS,0.05716053201360965
WB_Gender,SHDTHNCOM0004MAZS,0.05716053201360965
WB_Gender,SHDTHNCOM0004ZS,0.05716053201360965
WB_Gender,SHDTHNCOM0514FEZS,0.05709866996597587
WB_Gender,SHDTHNCOM0514MAZS,0.05709866996597587
WB_Gender,SHDTHNCOM0514ZS,0.05716053201360965
WB_Gender,SHDTHNCOM1559FEZS,0.05716053201360965
WB_Gender,SHDTHNCOM1559MAZS,0.05716053201360965
WB_Gender,SHDTHNCOM1559ZS,0.05716053201360965
WB_Gender,SHDTHNCOM60UPFEZS,0.05716053201360965
WB_Gender,SHDTHNCOM60UPMAZS,0.05716053201360965
WB_Gender,SHDTHNCOM60UPZS,0.05716053201360965
WB_Gender,SHDTHNCOMFEZS,0.05716053201360965
WB_Gender,SHDTHNCOMMAZS,0.05716053201360965
WB_Gender,SHHIVARTCFEZS,0.1949273120940303
WB_Gender,SHHIVARTCMAZS,0.19486545004639655
WB_Gender,SHHIVINCDFEP3,0.29062789978348286
WB_Gender,SHHIVINCDMAP3,0.29062789978348286
WB_Gender,SHHIVINCDYGFEP3,0.29062789978348286
WB_Gender,SHHIVINCDYGMAP3,0.29062789978348286
WB_Gender,SHMMRLEVE,0.5962882771419734
WB_Gender,SHMMRLEVEAL,0.5962882771419734
WB_Gender,SHMMRLEVEGT,0.5962882771419734
WB_Gender,SHPARLEVE,0.5962882771419734
WB_Gender,SHPARLEVEAL,0.5962882771419734
WB_Gender,SHPARLEVEFE,0.5962882771419734
WB_Gender,SHPARLEVEMA,0.5962882771419734
WB_Gender,SHPTRLEVE,0.5962882771419734
WB_Gender,SHPTRLEVEAL,0.5962882771419734
WB_Gender,SHSTAFGMSQ1ZS,0.006309928858645221
WB_Gender,SHSTAFGMSQ2ZS,0.006309928858645221
WB_Gender,SHSTAFGMSQ3ZS,0.006309928858645221
WB_Gender,SHSTAFGMSQ4ZS,0.006309928858645221
WB_Gender,SHSTAFGMSQ5ZS,0.006309928858645221
WB_Gender,SHSTAFGMSZS,0.0069285493349829875
WB_Gender,SHSTAOB18FEZS,0.49106093411691926
WB_Gender,SHSTAOB18MAZS,0.49106093411691926
WB_Gender,SIPOVDDAY,0.13721002165171667
WB_Gender,SIPOVGINI,0.1079492731209403
WB_Gender,SLAGREMPLFEZS,0.4215898546241881
WB_Gender,SLAGREMPLMAZS,0.4215898546241881
WB_Gender,SLAGREMPLZS,0.4215898546241881
WB_Gender,SLEMP1524SPFENEZS,0.1798329724713888
WB_Gender,SLEMP1524SPFEZS,0.4215898546241881
WB_Gender,SLEMP1524SPMANEZS,0.1798329724713888
WB_Gender,SLEMP1524SPMAZS,0.4215898546241881
WB_Gender,SLEMP1524SPNEZS,0.18082276523352922
WB_Gender,SLEMP1524SPZS,0.4215898546241881
WB_Gender,SLEMPMPYRFEZS,0.4215898546241881
WB_Gender,SLEMPMPYRMAZS,0.4215898546241881
WB_Gender,SLEMPMPYRZS,0.4215898546241881
WB_Gender,SLEMPSELFFEZS,0.4215898546241881
WB_Gender,SLEMPSELFMAZS,0.4215898546241881
WB_Gender,SLEMPSELFZS,0.4215898546241881
WB_Gender,SLEMPSMGTFEZS,0.06278997834828333
WB_Gender,SLEMPTOTLSPFENEZS,0.24008660686668729
WB_Gender,SLEMPTOTLSPFEZS,0.4215898546241881
WB_Gender,SLEMPTOTLSPMANEZS,0.2397772966285184
WB_Gender,SLEMPTOTLSPMAZS,0.4215898546241881
WB_Gender,SLEMPTOTLSPNEZS,0.25982060006186203
WB_Gender,SLEMPTOTLSPZS,0.4361274358181256
WB_Gender,SLEMPUNDRFEZS,0.09848437983297247
WB_Gender,SLEMPUNDRMAZS,0.09848437983297247
WB_Gender,SLEMPVULNFEZS,0.4215898546241881
WB_Gender,SLEMPVULNMAZS,0.4215898546241881
WB_Gender,SLEMPVULNZS,0.4215898546241881
WB_Gender,SLEMPWORKFEZS,0.4215898546241881
WB_Gender,SLEMPWORKMAZS,0.4215898546241881
WB_Gender,SLEMPWORKZS,0.4215898546241881
WB_Gender,SLINDEMPLFEZS,0.4215898546241881
WB_Gender,SLINDEMPLMAZS,0.4215898546241881
WB_Gender,SLINDEMPLZS,0.4215898546241881
WB_Gender,SLISVIFRMFEZS,0.025239715434580885
WB_Gender,SLISVIFRMMAZS,0.025239715434580885
WB_Gender,SLSRVEMPLFEZS,0.4215898546241881
WB_Gender,SLSRVEMPLMAZS,0.4215898546241881
WB_Gender,SLSRVEMPLZS,0.4215898546241881
WB_Gender,SLTLF0714FEZS,0.017383235385091247
WB_Gender,SLTLF0714MAZS,0.017383235385091247
WB_Gender,SLTLF0714ZS,0.017383235385091247
WB_Gender,SLTLFACTI1524FENEZS,0.26056294463346735
WB_Gender,SLTLFACTI1524FEZS,0.4361274358181256
WB_Gender,SLTLFACTI1524MANEZS,0.26056294463346735
WB_Gender,SLTLFACTI1524MAZS,0.4361274358181256
WB_Gender,SLTLFACTI1524NEZS,0.26217135787194557
WB_Gender,SLTLFACTI1524ZS,0.4361274358181256
WB_Gender,SLTLFACTIFEZS,0.4361274358181256
WB_Gender,SLTLFACTIMAZS,0.4361274358181256
WB_Gender,SLTLFACTIZS,0.4361274358181256
WB_Gender,SLTLFADVNFEZS,0.11920816579028766
WB_Gender,SLTLFADVNMAZS,0.11933188988555521
WB_Gender,SLTLFADVNZS,0.11945561398082276
WB_Gender,SLTLFBASCFEZS,0.11908444169502011
WB_Gender,SLTLFBASCMAZS,0.11896071759975255
WB_Gender,SLTLFBASCZS,0.11927002783792144
WB_Gender,SLTLFCACTFENEZS,0.2967522424992267
WB_Gender,SLTLFCACTFEZS,0.4361274358181256
WB_Gender,SLTLFCACTFMNEZS,0.29000927930714504
WB_Gender,SLTLFCACTFMZS,0.4361274358181256
WB_Gender,SLTLFCACTMANEZS,0.2967522424992267
WB_Gender,SLTLFCACTMAZS,0.4361274358181256
WB_Gender,SLTLFCACTNEZS,0.3128982369316424
WB_Gender,SLTLFCACTZS,0.4506650170120631
WB_Gender,SLTLFINTMFEZS,0.11902257964738633
WB_Gender,SLTLFINTMMAZS,0.11908444169502011
WB_Gender,SLTLFINTMZS,0.11920816579028766
WB_Gender,SLTLFPARTMAZS,0.12025982060006186
WB_Gender,SLTLFPARTTLFEZS,0.09805134549953604
WB_Gender,SLTLFPARTZS,0.12032168264769563
WB_Gender,SLTLFTOTLFEIN,0.43594184967522426
WB_Gender,SLTLFTOTLMAIN,0.43594184967522426
WB_Gender,SLUEM1524FENEZS,0.20903185895453139
WB_Gender,SLUEM1524FEZS,0.4215898546241881
WB_Gender,SLUEM1524FMNEZS,0.20896999690689763
WB_Gender,SLUEM1524FMZS,0.4215898546241881
WB_Gender,SLUEM1524MANEZS,0.20909372100216517
WB_Gender,SLUEM1524MAZS,0.4215898546241881
WB_Gender,SLUEM1524NEZS,0.2116919270027838
WB_Gender,SLUEM1524ZS,0.4215898546241881
WB_Gender,SLUEMADVNFEZS,0.12508506031549643
WB_Gender,SLUEMADVNMAZS,0.12527064645839778
WB_Gender,SLUEMADVNZS,0.1270646458397773
WB_Gender,SLUEMBASCFEZS,0.12607485307763688
WB_Gender,SLUEMBASCMAZS,0.12619857717290442
WB_Gender,SLUEMBASCZS,0.12687905969687596
WB_Gender,SLUEMINTMFEZS,0.12403340550572224
WB_Gender,SLUEMINTMMAZS,0.12421899164862357
WB_Gender,SLUEMINTMZS,0.12533250850603156
WB_Gender,SLUEMNEETFEZS,0.1029384472626044
WB_Gender,SLUEMNEETMAZS,0.10287658521497062
WB_Gender,SLUEMNEETZS,0.10411382616764615
WB_Gender,SLUEMTOTLFENEZS,0.2793690071141355
WB_Gender,SLUEMTOTLMANEZS,0.27943086916176924
WB_Gender,SLUEMTOTLNEZS,0.3203835446953294
WB_Gender,SPDYNLE60FEIN,0.1440148468914321
WB_Gender,SPDYNLE60MAIN,0.1440148468914321
WB_Gender,SPRURTOTLFEZS,0.11920816579028766
WB_Gender,SPRURTOTLMAZS,0.11920816579028766
WB_Gender,SPURBTOTLFEZS,0.11920816579028766
WB_Gender,SPURBTOTLMAZS,0.11920816579028766
WB_Gender,UISFEP2V,0.1180327868852459
WB_Gender,UISFEP3V,0.20748530776368698
WB_Gender,UISFEP4V,0.07621404268481287
WB_Gender,UISFGP5T8F400,0.07442004330343334
WB_Gender,UISFGP5T8F600,0.068419424682957
WB_Gender,UISFGP5T8FNON500600700,0.07312094030312404
WB_Gender,UISGTVP2V,0.13467367769873184
WB_Gender,UISGTVP2VF,0.12700278379214353
WB_Gender,UISGTVP2VM,0.12718836993504484
WB_Gender,UISGTVP3V,0.22394061243427157
WB_Gender,UISGTVP3VF,0.20965047943086917
WB_Gender,UISGTVP3VM,0.2106402721930096
WB_Gender,UISGTVP4V,0.0830188679245283
WB_Gender,UISGTVP4VF,0.0774512836374884
WB_Gender,UISGTVP4VM,0.07763686978038974
WB_Gender,UISLPAG15T24,0.1557067738942159
WB_Gender,UISLPAG15T24F,0.1557067738942159
WB_Gender,UISLPAG15T24M,0.15583049798948345
WB_Gender,UISLPPAG15T24,0.1557067738942159
WB_Gender,UISROFST3FCP,0.1925765542839468
WB_Gender,UISROFST3MCP,0.19239096814104548
WB_Gender,VCIHRPSRCFEP5,0.1302196102690999
WB_Gender,VCIHRPSRCMAP5,0.1288586452211568
WB_Gender,VCIHRPSRCP5,0.23755026291370243
WB_Gender,fin1ta,0.03037426538818435
WB_Gender,fin1ta1,0.03037426538818435
WB_Gender,fin1ta2,0.03037426538818435
WB_Gender,fin14aa,0.010207237859573151
WB_Gender,fin14aa1,0.010207237859573151
WB_Gender,fin14aa2,0.010207237859573151
WB_Gender,fin14abcatd,0.020167027528611197
WB_Gender,fin14abcatd1,0.020167027528611197
WB_Gender,fin14abcatd2,0.020167027528611197
WB_Gender,fin14ba,0.010207237859573151
WB_Gender,fin14ba1,0.010207237859573151
WB_Gender,fin14ba2,0.010207237859573151
WB_Gender,fin15ta,0.020167027528611197
WB_Gender,fin15ta1,0.020167027528611197
WB_Gender,fin15ta2,0.020167027528611197
WB_Gender,fin16ta,0.020167027528611197
WB_Gender,fin16ta1,0.020167027528611197
WB_Gender,fin16ta2,0.020167027528611197
WB_Gender,fin17ata,0.03037426538818435
WB_Gender,fin17ata1,0.03037426538818435
WB_Gender,fin17ata2,0.03037426538818435
WB_Gender,fin17bta,0.021899164862356945
WB_Gender,fin17bta1,0.021899164862356945
WB_Gender,fin17bta2,0.021899164862356945
WB_Gender,fin17c14a,0.009959789669038046
WB_Gender,fin17c14a1,0.009959789669038046
WB_Gender,fin17c14a2,0.009959789669038046
WB_Gender,fin18td,0.020167027528611197
WB_Gender,fin18td1,0.020167027528611197
WB_Gender,fin18td2,0.020167027528611197
WB_Gender,fin19ta,0.020167027528611197
WB_Gender,fin19ta1,0.020167027528611197
WB_Gender,fin19ta2,0.020167027528611197
WB_Gender,fin2ta,0.03037426538818435
WB_Gender,fin2ta1,0.03037426538818435
WB_Gender,fin2ta2,0.03037426538818435
WB_Gender,fin20bta,0.020167027528611197
WB_Gender,fin20bta1,0.020167027528611197
WB_Gender,fin20bta2,0.020167027528611197
WB_Gender,fin21ta,0.020167027528611197
WB_Gender,fin21ta1,0.020167027528611197
WB_Gender,fin21ta2,0.020167027528611197
WB_Gender,fin21bt14a,0.020167027528611197
WB_Gender,fin21bt14a1,0.020167027528611197
WB_Gender,fin21bt14a2,0.020167027528611197
WB_Gender,fin22a14a,0.009959789669038046
WB_Gender,fin22a14a1,0.009959789669038046
WB_Gender,fin22a14a2,0.009959789669038046
WB_Gender,fin22ata,0.03037426538818435
WB_Gender,fin22ata1,0.03037426538818435
WB_Gender,fin22ata2,0.03037426538818435
WB_Gender,fin22atd,0.020167027528611197
WB_Gender,fin22atd1,0.020167027528611197
WB_Gender,fin22atd2,0.020167027528611197
WB_Gender,fin22bta,0.03037426538818435
WB_Gender,fin22bta1,0.03037426538818435
WB_Gender,fin22bta2,0.03037426538818435
WB_Gender,fin22ca,0.007423445716053201
WB_Gender,fin22ca1,0.007423445716053201
WB_Gender,fin22ca2,0.007423445716053201
WB_Gender,fin23td,0.020167027528611197
WB_Gender,fin23td1,0.020167027528611197
WB_Gender,fin23td2,0.020167027528611197
WB_Gender,fin24ata,0.020167027528611197
WB_Gender,fin24ata1,0.020167027528611197
WB_Gender,fin24ata2,0.020167027528611197
WB_Gender,fin24bta,0.020167027528611197
WB_Gender,fin24bta1,0.020167027528611197
WB_Gender,fin24bta2,0.020167027528611197
WB_Gender,fin25atas,0.020167027528611197
WB_Gender,fin25atas1,0.020167027528611197
WB_Gender,fin25atas2,0.020167027528611197
WB_Gender,fin25btas,0.020167027528611197
WB_Gender,fin25btas1,0.020167027528611197
WB_Gender,fin25btas2,0.020167027528611197
WB_Gender,fin25cas,0.010207237859573151
WB_Gender,fin25cas1,0.010207237859573151
WB_Gender,fin25cas2,0.010207237859573151
WB_Gender,fin25das,0.010207237859573151
WB_Gender,fin25das1,0.010207237859573151
WB_Gender,fin25das2,0.010207237859573151
WB_Gender,fin25eas,0.010207237859573151
WB_Gender,fin25eas1,0.010207237859573151
WB_Gender,fin25eas2,0.010207237859573151
WB_Gender,fin25fas,0.010207237859573151
WB_Gender,fin25fas1,0.010207237859573151
WB_Gender,fin25fas2,0.010207237859573151
WB_Gender,fin2628ta,0.01490875347974018
WB_Gender,fin2628ta1,0.01490875347974018
WB_Gender,fin2628ta2,0.01490875347974018
WB_Gender,fin26ta,0.01490875347974018
WB_Gender,fin26ta1,0.01490875347974018
WB_Gender,fin26ta2,0.01490875347974018
WB_Gender,fin28ta,0.01490875347974018
WB_Gender,fin28ta1,0.01490875347974018
WB_Gender,fin28ta2,0.01490875347974018
WB_Gender,fin30ta,0.020167027528611197
WB_Gender,fin30ta1,0.020167027528611197
WB_Gender,fin30ta2,0.020167027528611197
WB_Gender,fin3314a,0.007485307763686978
WB_Gender,fin3314a1,0.008042066192390968
WB_Gender,fin3314a2,0.008042066192390968
WB_Gender,fin37ta,0.020167027528611197
WB_Gender,fin37ta1,0.020167027528611197
WB_Gender,fin37ta2,0.020167027528611197
WB_Gender,fin38a,0.010207237859573151
WB_Gender,fin38a1,0.010207237859573151
WB_Gender,fin38a2,0.010207237859573151
WB_Gender,fin5d1,0.010207237859573151
WB_Gender,fin5d2,0.010207237859573151
WB_Gender,fin5ds,0.010145375811939375
WB_Gender,fin65e11a,0.007856480049489639
WB_Gender,fin65e11a1,0.007856480049489639
WB_Gender,fin65e11a2,0.007856480049489639
WB_Gender,fin7ta,0.03037426538818435
WB_Gender,fin7ta1,0.03037426538818435
WB_Gender,fin7ta2,0.03037426538818435
WB_Gender,fin9td1,0.0193628209093721
WB_Gender,fin9td11,0.019857717290442313
WB_Gender,fin9td12,0.018558614290133002
WB_Gender,fing2ptd,0.020167027528611197
WB_Gender,fing2ptd1,0.020167027528611197
WB_Gender,fing2ptd2,0.020167027528611197
WB_Gender,g20t,0.020167027528611197
WB_Gender,g20t1,0.020167027528611197
WB_Gender,g20t2,0.020167027528611197
WB_Gender,g20tmade,0.020167027528611197
WB_Gender,g20tmade1,0.020167027528611197
WB_Gender,g20tmade2,0.020167027528611197
WB_Gender,g20treceive,0.020167027528611197
WB_Gender,g20treceive1,0.020167027528611197
WB_Gender,g20treceive2,0.020167027528611197
WB_Gender,mobileaccounttd,0.010763996288277141
WB_Gender,mobileaccounttd1,0.010763996288277141
WB_Gender,mobileaccounttd2,0.010763996288277141
WB_HNP,HDHCIOVRL,0.037151511405081286
WB_HNP,HDHCIOVRLFE,0.032515299499289115
WB_HNP,HDHCIOVRLLB,0.037151511405081286
WB_HNP,HDHCIOVRLLBFE,0.032515299499289115
WB_HNP,HDHCIOVRLLBMA,0.032453483340545215
WB_HNP,HDHCIOVRLMA,0.032453483340545215
WB_HNP,HDHCIOVRLUB,0.037151511405081286
WB_HNP,HDHCIOVRLUBFE,0.032515299499289115
WB_HNP,HDHCIOVRLUBMA,0.032453483340545215
WB_HNP,NYGNPPCAPCD,0.6651418680843172
WB_HNP,SEADT1524LTFMZS,0.1491623910490202
WB_HNP,SEADT1524LTMAZS,0.149286023366508
WB_HNP,SEADT1524LTZS,0.1493478395252519
WB_HNP,SEADTLITRFEZS,0.1505841627001298
WB_HNP,SEADTLITRMAZS,0.1505841627001298
WB_HNP,SEADTLITRZS,0.1507696111763615
WB_HNP,SEENRORPH,0.013352290288681462
WB_HNP,SEPRMCMPTFEZS,0.39345985040489584
WB_HNP,SEPRMCMPTMAZS,0.39333621808740804
WB_HNP,SEPRMCMPTZS,0.43326945663596467
WB_HNP,SEPRMENRR,0.6067255980713359
WB_HNP,SEPRMENRRFE,0.5755084379056685
WB_HNP,SEPRMENRRMA,0.5755084379056685
WB_HNP,SEPRMNENR,0.3743586573530321
WB_HNP,SEPRMNENRFE,0.3017864869876986
WB_HNP,SEPRMNENRMA,0.3017246708289547
WB_HNP,SESECENRR,0.5332880014835878
WB_HNP,SESECENRRFE,0.4908203004265315
WB_HNP,SESECENRRMA,0.4908203004265315
WB_HNP,SESECNENR,0.2490573035791556
WB_HNP,SESECNENRFE,0.23681770414786424
WB_HNP,SESECNENRMA,0.23681770414786424
WB_HNP,SETERENRR,0.48717314706064163
WB_HNP,SETERENRRFE,0.4327131112072696
WB_HNP,SEXPDTOTLGDZS,0.3218767385794647
WB_HNP,SHALCPCAPFELI,0.07071768560301663
WB_HNP,SHALCPCAPLI,0.07071768560301663
WB_HNP,SHALCPCAPMALI,0.07071768560301663
WB_HNP,SHANMALLWZS,0.28806329974655376
WB_HNP,SHANMCHLDZS,0.28806329974655376
WB_HNP,SHANMNPRGZS,0.28806329974655376
WB_HNP,SHCON1524FEZS,0.010756011621437843
WB_HNP,SHCON1524MAZS,0.00896334301786487
WB_HNP,SHCONAIDSFEZS,0.011003276256413426
WB_HNP,SHCONAIDSMAZS,0.010508746986462262
WB_HNP,SHDTHCOMMZS,0.05612907213945725
WB_HNP,SHDTHINJRZS,0.05612907213945725
WB_HNP,SHDTHNCOMZS,0.05612907213945725
WB_HNP,SHDTHSTLB,0.2930085924460654
WB_HNP,SHDYNAIDS,0.2574024850095815
WB_HNP,SHDYNAIDSDH,0.2517153984051431
WB_HNP,SHDYNAIDSFEZS,0.2923286146998825
WB_HNP,SHDYNAIDSZS,0.30203375162267415
WB_HNP,SHDYNNCOMFEZS,0.2806453606972863
WB_HNP,SHDYNNCOMMAZS,0.2806453606972863
WB_HNP,SHDYNNCOMZS,0.2806453606972863
WB_HNP,SHDYNSTLB,0.2930085924460654
WB_HNP,SHFPLSATIZS,0.016628546702107932
WB_HNP,SHFPLSATMZS,0.03640971750015454
WB_HNP,SHH2OBASWRUZS,0.2674167027260926
WB_HNP,SHH2OBASWURZS,0.28398343326945663
WB_HNP,SHH2OBASWZS,0.3297892068986833
WB_HNP,SHH2OSMDWRUZS,0.0981640600853063
WB_HNP,SHH2OSMDWURZS,0.1325338443469123
WB_HNP,SHH2OSMDWZS,0.19156827594733264
WB_HNP,SHHIV0014,0.18013228657971195
WB_HNP,SHHIV1524FEZS,0.294430364097175
WB_HNP,SHHIV1524KWFEZS,0.02330469184644866
WB_HNP,SHHIV1524KWMAZS,0.014279532669839896
WB_HNP,SHHIV1524MAZS,0.294430364097175
WB_HNP,SHHIVARTCZS,0.20881498423687953
WB_HNP,SHHIVINCD,0.24961364900785066
WB_HNP,SHHIVINCD14,0.17438338381652965
WB_HNP,SHHIVINCD50P3,0.28472522717438337
WB_HNP,SHHIVINCDTL,0.2515299499289114
WB_HNP,SHHIVINCDTLP3,0.3059281696235396
WB_HNP,SHHIVINCDYG,0.2476973480867899
WB_HNP,SHHIVINCDYGP3,0.28466341101563947
WB_HNP,SHHIVINCDZS,0.28664152809544413
WB_HNP,SHHIVKNOWFEZS,0.02033751622674167
WB_HNP,SHHIVKNOWMAZS,0.012054150955059652
WB_HNP,SHHIVORPH,0.24979909748408233
WB_HNP,SHHIVPMTCZS,0.14298077517463065
WB_HNP,SHHIVTOTL,0.263027755455276
WB_HNP,SHHTNPREVFEZS,0.43765840390678123
WB_HNP,SHHTNPREVMAZS,0.43765840390678123
WB_HNP,SHHTNPREVZS,0.43765840390678123
WB_HNP,SHHTNTRETFEZS,0.43765840390678123
WB_HNP,SHHTNTRETMAZS,0.43765840390678123
WB_HNP,SHHTNTRETZS,0.43765840390678123
WB_HNP,SHIMMHEPB,0.32336032638931816
WB_HNP,SHIMMHIB3,0.2650676886938246
WB_HNP,SHIMMIBCG,0.4436545713049391
WB_HNP,SHIMMIDPT,0.5431785868826111
WB_HNP,SHIMMMEA2,0.20529146318847746
WB_HNP,SHIMMMEAS,0.535575199357112
WB_HNP,SHIMMPOL3,0.5434876676763306
WB_HNP,SHMEDBEDSZS,0.3003028991778451
WB_HNP,SHMEDCMHWP3,0.013105025653705879
WB_HNP,SHMEDNUMWP3,0.1565185139395438
WB_HNP,SHMEDPHYSZS,0.29640848117697965
WB_HNP,SHMEDSAOPP5,0.020955677814180628
WB_HNP,SHMLRINCDP3,0.1609074612103604
WB_HNP,SHMLRIPTPZS,0.010446930827718366
WB_HNP,SHMLRNETSZS,0.018235766829449218
WB_HNP,SHMLRTRETZS,0.01910119305186376
WB_HNP,SHMMRDTHS,0.25480620634233786
WB_HNP,SHMMRRISK,0.25480620634233786
WB_HNP,SHMMRRISKZS,0.25480620634233786
WB_HNP,SHMMRWAGEZS,0.046980280645360695
WB_HNP,SHPRGANEM,0.28806329974655376
WB_HNP,SHPRGSYPHZS,0.060147122457810474
WB_HNP,SHPRVSMOK,0.07047042096804104
WB_HNP,SHPRVSMOKFE,0.07047042096804104
WB_HNP,SHPRVSMOKMA,0.07047042096804104
WB_HNP,SHSGRCRSKZS,0.18248130061197998
WB_HNP,SHSGRIRSKZS,0.18248130061197998
WB_HNP,SHSGRPROCP5,0.004821660382023861
WB_HNP,SHSTAAIRPFEP5,0.014032268034864313
WB_HNP,SHSTAAIRPMAP5,0.014032268034864313
WB_HNP,SHSTAAIRPP5,0.014032268034864313
WB_HNP,SHSTAANV4ZS,0.04042776781850776
WB_HNP,SHSTAANVCZS,0.062372504172590715
WB_HNP,SHSTAARICZS,0.032453483340545215
WB_HNP,SHSTABASSRUZS,0.26976571675836064
WB_HNP,SHSTABASSURZS,0.2828089262533226
WB_HNP,SHSTABASSZS,0.32799653829511033
WB_HNP,SHSTABFEDZS,0.044074921184397604
WB_HNP,SHSTABRTCZS,0.17728874327749275
WB_HNP,SHSTABRTWZS,0.166470915497311
WB_HNP,SHSTADIABZS,0.032329851023057424
WB_HNP,SHSTAHYGNRUZS,0.08326636582802745
WB_HNP,SHSTAHYGNURZS,0.08209185881189343
WB_HNP,SHSTAHYGNZS,0.08610990913024665
WB_HNP,SHSTAIYCFZS,0.01477406193979106
WB_HNP,SHSTAMALNFEZS,0.043333127279470855
WB_HNP,SHSTAMALNMAZS,0.043333127279470855
WB_HNP,SHSTAMALNZS,0.07578661062001607
WB_HNP,SHSTAMALR,0.12567225072633986
WB_HNP,SHSTAMMRT,0.25480620634233786
WB_HNP,SHSTAMMRTNE,0.17407430302281016
WB_HNP,SHSTAODFCRUZS,0.2682821289485071
WB_HNP,SHSTAODFCURZS,0.2827471100945787
WB_HNP,SHSTAODFCZS,0.32521481115163503
WB_HNP,SHSTAORCFZS,0.028064536069728627
WB_HNP,SHSTAORTH,0.0626815849663102
WB_HNP,SHSTAOWADFEZS,0.6023366508005192
WB_HNP,SHSTAOWADMAZS,0.6023366508005192
WB_HNP,SHSTAOWADZS,0.6023366508005192
WB_HNP,SHSTAOWGHFEZS,0.042591333374544106
WB_HNP,SHSTAOWGHMAZS,0.042591333374544106
WB_HNP,SHSTAOWGHMEZS,0.2531371700562527
WB_HNP,SHSTAOWGHZS,0.0526055510910552
WB_HNP,SHSTAPNVCZS,0.009457872287816036
WB_HNP,SHSTAPOISP5,0.2806453606972863
WB_HNP,SHSTAPOISP5FE,0.2806453606972863
WB_HNP,SHSTAPOISP5MA,0.2806453606972863
WB_HNP,SHSTASMSSRUZS,0.1311120726958027
WB_HNP,SHSTASMSSURZS,0.1694999072757619
WB_HNP,SHSTASMSSZS,0.2060950732521481
WB_HNP,SHSTASTNTFEZS,0.043147678803239164
WB_HNP,SHSTASTNTMAZS,0.043147678803239164
WB_HNP,SHSTASTNTMEZS,0.2531371700562527
WB_HNP,SHSTASTNTZS,0.05810718921926192
WB_HNP,SHSTASUICFEP5,0.2806453606972863
WB_HNP,SHSTASUICMAP5,0.2806453606972863
WB_HNP,SHSTASUICP5,0.2806453606972863
WB_HNP,SHSTATRAFFEP5,0.2806453606972863
WB_HNP,SHSTATRAFMAP5,0.2806453606972863
WB_HNP,SHSTATRAFP5,0.28120170612598133
WB_HNP,SHSTAWASHFEP5,0.014032268034864313
WB_HNP,SHSTAWASHMAP5,0.014032268034864313
WB_HNP,SHSTAWASHP5,0.014032268034864313
WB_HNP,SHSTAWASTFEZS,0.043271311120726956
WB_HNP,SHSTAWASTMAZS,0.043333127279470855
WB_HNP,SHSTAWASTZS,0.0582926376954936
WB_HNP,SHSVRWASTFEZS,0.042653149533288
WB_HNP,SHSVRWASTMAZS,0.042653149533288
WB_HNP,SHSVRWASTZS,0.04796933918526303
WB_HNP,SHTBSCUREZS,0.2537553316436917
WB_HNP,SHTBSDTECZS,0.28144897076095693
WB_HNP,SHTBSINCD,0.29331767323978486
WB_HNP,SHTBSMORT,0.2920195339061631
WB_HNP,SHUHCNOP1TO,0.0031526240959386786
WB_HNP,SHUHCNOP1ZS,0.04599122210545837
WB_HNP,SHUHCNOP2TO,0.0031526240959386786
WB_HNP,SHUHCNOP2ZS,0.0031526240959386786
WB_HNP,SHUHCOOPC10TO,0.0031526240959386786
WB_HNP,SHUHCOOPC10ZS,0.047845706867775235
WB_HNP,SHUHCOOPC25TO,0.0031526240959386786
WB_HNP,SHUHCOOPC25ZS,0.047845706867775235
WB_HNP,SHUHCSRVSCVXD,0.07566297830252829
WB_HNP,SHVACTTNSZS,0.29072139457254126
WB_HNP,SHXPDCHEXGDZS,0.2705693268220313
WB_HNP,SHXPDCHEXPCCD,0.2705693268220313
WB_HNP,SHXPDCHEXPPCD,0.2705693268220313
WB_HNP,SHXPDEHEXCHZS,0.2705693268220313
WB_HNP,SHXPDEHEXEHZS,0.1448970760956914
WB_HNP,SHXPDEHEXPCCD,0.2705693268220313
WB_HNP,SHXPDEHEXPPCD,0.2705693268220313
